Serial Number:,PSY1G502
APP Serial #:,0300085A
Head Serial #:,2670
App Ver:,R1-7-8
COM Ver:,R2-5-3
Instrument Name:,Jimi PSY 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,60,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
14/07/2021,12:30:00,18.30,1.013,4.401,-1.12,0.31,-3.99,0.591,0.14,8.439,4.19,24.40 ,not present ,0.00 ,0.00 ,
14/07/2021,12:40:00,18.44,0.857,4.317,-1.11,0.31,-3.99,0.616,0.11,8.436,4.19,24.30 ,not present ,0.00 ,0.00 ,
14/07/2021,12:50:00,18.59,1.114,4.576,-1.15,0.31,-3.99,0.766,0.15,8.432,4.19,24.70 ,not present ,0.00 ,0.00 ,
14/07/2021,13:00:00,18.84,1.121,4.569,-1.14,0.31,-3.99,0.747,0.15,8.421,4.19,25.30 ,not present ,0.00 ,0.00 ,
14/07/2021,13:10:00,19.01,0.865,4.512,-1.15,0.31,-3.99,0.660,0.11,8.414,4.19,25.40 ,not present ,0.00 ,0.00 ,
14/07/2021,13:20:00,19.14,1.005,4.497,-1.12,0.31,-3.99,0.650,0.13,8.410,4.19,25.00 ,not present ,0.00 ,0.00 ,
14/07/2021,13:30:00,19.30,1.015,4.603,-1.14,0.31,-3.99,0.614,0.13,8.403,4.19,25.00 ,not present ,0.00 ,0.00 ,
14/07/2021,13:40:00,19.42,0.999,4.615,-1.14,0.31,-3.99,0.841,0.13,8.399,4.19,25.30 ,not present ,0.00 ,0.00 ,
14/07/2021,13:50:00,19.52,0.856,4.628,-1.16,0.31,-3.99,0.643,0.11,8.395,4.19,25.50 ,not present ,0.00 ,0.00 ,
14/07/2021,14:00:00,19.64,0.819,4.556,-1.14,0.31,-3.99,0.525,0.11,8.392,4.19,25.80 ,not present ,0.00 ,0.00 ,
14/07/2021,14:10:00,19.68,0.584,4.261,-1.08,0.31,-3.99,0.307,0.08,8.392,4.19,25.90 ,not present ,0.00 ,0.00 ,
14/07/2021,14:20:00,19.61,0.528,4.225,-1.08,0.31,-3.99,0.241,0.07,8.392,4.19,26.10 ,not present ,0.00 ,0.00 ,
14/07/2021,14:30:00,19.56,0.467,4.144,-1.07,0.31,-3.99,0.207,0.06,8.395,4.19,26.40 ,not present ,0.00 ,0.00 ,
14/07/2021,14:40:00,19.54,0.484,4.174,-1.08,0.31,-3.99,0.293,0.06,8.395,4.19,27.10 ,not present ,0.00 ,0.00 ,
14/07/2021,14:50:00,19.52,0.568,4.126,-1.05,0.31,-3.99,0.161,0.07,8.395,4.19,28.30 ,not present ,0.00 ,0.00 ,
14/07/2021,15:00:00,19.43,0.410,3.981,-1.03,0.31,-3.99,0.045,0.05,8.399,4.19,29.80 ,not present ,0.00 ,0.00 ,
14/07/2021,15:10:00,19.51,0.533,4.135,-1.06,0.31,-3.99,0.245,0.07,8.395,4.19,31.20 ,not present ,0.00 ,0.00 ,
14/07/2021,15:20:00,19.59,0.516,4.075,-1.04,0.31,-3.99,0.226,0.07,8.395,4.19,32.70 ,not present ,0.00 ,0.00 ,
14/07/2021,15:30:00,20.03,1.124,4.544,-1.08,0.31,-3.99,0.650,0.15,8.377,4.19,33.59 ,not present ,0.00 ,0.00 ,
14/07/2021,15:40:00,20.56,1.054,4.524,-1.06,0.31,-3.99,0.481,0.14,8.359,4.19,33.40 ,not present ,0.00 ,0.00 ,
14/07/2021,15:50:00,20.75,0.667,4.220,-1.02,0.31,-3.99,0.130,0.09,8.352,4.19,31.30 ,present ,10.54 ,64.19 ,
14/07/2021,16:00:00,20.68,0.565,4.180,-1.03,0.31,-3.99,0.225,0.07,8.355,4.19,29.50 ,present ,10.57 ,63.60 ,
14/07/2021,16:10:00,21.08,1.242,4.892,-1.12,0.31,-3.99,0.930,0.16,8.341,4.19,28.00 ,present ,10.47 ,64.19 ,
14/07/2021,16:20:00,21.09,0.426,4.255,-1.05,0.31,-3.99,0.128,0.05,8.341,4.19,26.90 ,not present ,0.00 ,0.00 ,
14/07/2021,16:30:00,20.92,0.101,3.872,-0.99,0.31,-3.99,-0.162,0.01,8.344,4.19,26.30 ,not present ,0.00 ,0.00 ,
14/07/2021,16:40:00,20.78,-0.086,3.661,-0.96,0.31,-3.99,-0.423,-0.01,8.352,4.19,25.70 ,not present ,0.00 ,0.00 ,
14/07/2021,16:50:00,20.62,-0.111,3.523,-0.93,0.31,-3.99,-0.510,-0.01,8.355,4.19,24.90 ,not present ,0.00 ,0.00 ,
14/07/2021,17:00:00,20.48,-0.199,3.449,-0.93,0.31,-3.99,-0.496,-0.02,8.362,4.19,24.60 ,not present ,0.00 ,0.00 ,
14/07/2021,17:10:00,20.41,-0.111,3.566,-0.95,0.31,-3.99,-0.364,-0.01,8.362,4.19,24.50 ,not present ,0.00 ,0.00 ,
14/07/2021,17:20:00,20.31,-0.335,3.367,-0.93,0.31,-3.99,-0.607,-0.04,8.366,4.19,24.60 ,not present ,0.00 ,0.00 ,
14/07/2021,17:30:00,20.16,-0.167,3.380,-0.91,0.31,-3.99,-0.584,-0.02,8.373,4.19,25.50 ,not present ,0.00 ,0.00 ,
14/07/2021,17:40:00,19.81,-0.332,3.240,-0.91,0.31,-3.99,-0.718,-0.04,8.384,4.19,25.80 ,not present ,0.00 ,0.00 ,
14/07/2021,17:50:00,19.94,-0.340,3.208,-0.90,0.31,-3.99,-0.804,-0.04,8.381,4.19,25.40 ,not present ,0.00 ,0.00 ,
14/07/2021,18:00:00,19.94,-0.284,3.239,-0.90,0.31,-3.99,-0.596,-0.03,8.381,4.19,24.90 ,not present ,0.00 ,0.00 ,
14/07/2021,18:10:00,19.85,-0.071,3.215,-0.86,0.31,-3.99,-0.829,0.00,8.384,4.19,24.30 ,not present ,0.00 ,0.00 ,
14/07/2021,18:20:00,19.76,-0.189,3.224,-0.88,0.31,-3.99,-0.774,-0.02,8.388,4.19,24.10 ,not present ,0.00 ,0.00 ,
14/07/2021,18:30:00,19.66,-0.388,3.077,-0.87,0.31,-3.99,-0.776,-0.05,8.392,4.19,23.70 ,not present ,0.00 ,0.00 ,
14/07/2021,18:40:00,19.47,-0.421,2.894,-0.83,0.31,-3.99,-1.088,-0.05,8.399,4.19,23.40 ,not present ,0.00 ,0.00 ,
14/07/2021,18:50:00,19.30,-0.410,2.842,-0.82,0.31,-3.99,-0.950,-0.05,8.403,4.19,22.80 ,not present ,0.00 ,0.00 ,
14/07/2021,19:00:00,19.11,-0.536,2.784,-0.82,0.31,-3.99,-1.051,-0.07,8.410,4.19,22.40 ,not present ,0.00 ,0.00 ,
14/07/2021,19:10:00,18.93,-0.449,2.775,-0.81,0.31,-3.99,-1.002,-0.06,8.417,4.19,22.10 ,not present ,0.00 ,0.00 ,
14/07/2021,19:20:00,18.79,-0.446,2.767,-0.81,0.31,-3.99,-0.833,-0.06,8.425,4.19,21.70 ,not present ,0.00 ,0.00 ,
14/07/2021,19:30:00,18.60,-0.468,2.736,-0.81,0.31,-3.99,-1.063,-0.06,8.428,4.19,21.40 ,not present ,0.00 ,0.00 ,
14/07/2021,19:40:00,18.44,-0.499,2.691,-0.81,0.31,-3.99,-0.936,-0.06,8.436,4.19,21.10 ,not present ,0.00 ,0.00 ,
14/07/2021,19:50:00,18.25,-0.555,2.619,-0.80,0.31,-3.99,-0.991,-0.07,8.443,4.19,20.80 ,not present ,0.00 ,0.00 ,
14/07/2021,20:00:00,18.07,-0.444,2.603,-0.78,0.31,-3.99,-0.894,-0.06,8.451,4.19,20.40 ,not present ,0.00 ,0.00 ,
14/07/2021,20:10:00,17.88,-0.412,2.576,-0.77,0.31,-3.99,-0.988,-0.05,8.458,4.19,20.20 ,not present ,0.00 ,0.00 ,
14/07/2021,20:20:00,17.73,-0.335,2.561,-0.76,0.31,-3.99,-0.927,-0.04,8.462,4.19,20.00 ,not present ,0.00 ,0.00 ,
14/07/2021,20:30:00,17.56,-0.395,2.520,-0.76,0.31,-3.99,-0.911,-0.05,8.469,4.19,19.90 ,not present ,0.00 ,0.00 ,
14/07/2021,20:40:00,17.38,-0.318,2.508,-0.75,0.31,-3.99,-0.946,-0.04,8.476,4.19,19.79 ,not present ,0.00 ,0.00 ,
14/07/2021,20:50:00,17.23,-0.280,2.558,-0.77,0.31,-3.99,-0.781,-0.03,8.480,4.19,19.60 ,not present ,0.00 ,0.00 ,
14/07/2021,21:00:00,17.11,-0.244,2.557,-0.77,0.31,-3.99,-0.691,-0.03,8.484,4.19,19.50 ,not present ,0.00 ,0.00 ,
14/07/2021,21:10:00,16.98,-0.232,2.588,-0.78,0.31,-3.99,-0.709,-0.03,8.491,4.19,19.40 ,not present ,0.00 ,0.00 ,
14/07/2021,21:20:00,16.87,-0.098,2.570,-0.76,0.31,-3.99,-0.719,-0.01,8.495,4.19,19.20 ,not present ,0.00 ,0.00 ,
14/07/2021,21:30:00,16.77,0.019,2.565,-0.74,0.31,-3.99,-0.759,0.00,8.499,4.19,19.20 ,not present ,0.00 ,0.00 ,
14/07/2021,21:40:00,16.66,0.016,2.596,-0.75,0.31,-3.99,-0.624,0.00,8.503,4.19,19.10 ,not present ,0.00 ,0.00 ,
14/07/2021,21:50:00,16.55,-0.099,2.580,-0.77,0.31,-3.99,-0.726,-0.01,8.506,4.19,18.79 ,not present ,0.00 ,0.00 ,
14/07/2021,22:00:00,16.45,-0.057,2.510,-0.74,0.31,-3.99,-0.773,0.00,8.510,4.19,18.79 ,not present ,0.00 ,0.00 ,
14/07/2021,22:10:00,16.34,-0.164,2.523,-0.77,0.31,-3.99,-0.716,-0.02,8.514,4.19,18.70 ,not present ,0.00 ,0.00 ,
14/07/2021,22:20:00,16.25,-0.179,2.523,-0.77,0.31,-3.99,-0.623,-0.02,8.518,4.19,18.79 ,not present ,0.00 ,0.00 ,
14/07/2021,22:30:00,16.13,-0.073,2.460,-0.74,0.31,-3.99,-0.683,-0.01,8.521,4.19,18.60 ,not present ,0.00 ,0.00 ,
14/07/2021,22:40:00,16.03,-0.038,2.507,-0.75,0.31,-3.99,-0.568,0.00,8.525,4.19,18.50 ,not present ,0.00 ,0.00 ,
14/07/2021,22:50:00,15.94,-0.052,2.480,-0.75,0.31,-3.99,-0.610,0.00,8.529,4.19,18.40 ,not present ,0.00 ,0.00 ,
14/07/2021,23:00:00,15.86,0.005,2.502,-0.75,0.31,-3.99,-0.599,0.00,8.533,4.19,18.40 ,not present ,0.00 ,0.00 ,
14/07/2021,23:10:00,15.80,0.100,2.507,-0.74,0.31,-3.99,-0.482,0.01,8.533,4.19,18.40 ,not present ,0.00 ,0.00 ,
14/07/2021,23:20:00,15.74,0.151,2.533,-0.74,0.31,-3.99,-0.480,0.02,8.536,4.19,18.40 ,not present ,0.00 ,0.00 ,
14/07/2021,23:30:00,15.67,-0.056,2.499,-0.76,0.31,-3.99,-0.493,0.00,8.540,4.19,18.29 ,not present ,0.00 ,0.00 ,
14/07/2021,23:40:00,15.62,0.115,2.501,-0.74,0.31,-3.99,-0.495,0.01,8.540,4.19,18.20 ,not present ,0.00 ,0.00 ,
14/07/2021,23:50:00,15.55,-0.014,2.452,-0.74,0.31,-3.99,-0.526,0.00,8.544,4.19,18.29 ,not present ,0.00 ,0.00 ,
15/07/2021,00:00:00,15.45,0.015,2.452,-0.74,0.31,-3.99,-0.426,0.00,8.548,4.19,18.29 ,not present ,0.00 ,0.00 ,
15/07/2021,00:10:00,15.39,0.105,2.460,-0.74,0.31,-3.99,-0.382,0.01,8.551,4.19,18.20 ,not present ,0.00 ,0.00 ,
15/07/2021,00:20:00,15.34,-0.007,2.439,-0.75,0.31,-3.99,-0.431,0.00,8.551,4.19,18.00 ,not present ,0.00 ,0.00 ,
15/07/2021,00:30:00,15.26,0.066,2.431,-0.73,0.31,-3.99,-0.466,0.00,8.555,4.19,17.90 ,not present ,0.00 ,0.00 ,
15/07/2021,00:40:00,15.19,0.061,2.429,-0.74,0.31,-3.99,-0.363,0.00,8.559,4.19,18.00 ,not present ,0.00 ,0.00 ,
15/07/2021,00:50:00,15.16,0.148,2.449,-0.73,0.31,-3.99,-0.537,0.02,8.559,4.19,18.20 ,not present ,0.00 ,0.00 ,
15/07/2021,01:00:00,15.10,-0.002,2.434,-0.75,0.31,-3.99,-0.364,0.00,8.559,4.19,18.00 ,not present ,0.00 ,0.00 ,
15/07/2021,01:10:00,15.04,-0.045,2.388,-0.74,0.31,-3.99,-0.449,0.00,8.563,4.19,17.90 ,not present ,0.00 ,0.00 ,
15/07/2021,01:20:00,14.98,0.119,2.415,-0.73,0.31,-3.99,-0.347,0.01,8.566,4.19,17.79 ,not present ,0.00 ,0.00 ,
15/07/2021,01:30:00,14.94,0.097,2.366,-0.72,0.31,-3.99,-0.389,0.01,8.566,4.19,17.60 ,not present ,0.00 ,0.00 ,
15/07/2021,01:40:00,14.86,0.000,2.377,-0.74,0.31,-3.99,-0.356,0.00,8.570,4.19,17.70 ,not present ,0.00 ,0.00 ,
15/07/2021,01:50:00,14.79,0.089,2.364,-0.72,0.31,-3.99,-0.481,0.01,8.574,4.19,17.60 ,not present ,0.00 ,0.00 ,
15/07/2021,02:00:00,14.75,0.138,2.348,-0.71,0.31,-3.99,-0.492,0.01,8.574,4.19,17.79 ,not present ,0.00 ,0.00 ,
15/07/2021,02:10:00,14.70,0.097,2.363,-0.72,0.31,-3.99,-0.275,0.01,8.574,4.19,17.60 ,not present ,0.00 ,0.00 ,
15/07/2021,02:20:00,14.66,-0.051,2.360,-0.75,0.31,-3.99,-0.442,0.00,8.578,4.19,17.60 ,not present ,0.00 ,0.00 ,
15/07/2021,02:30:00,14.61,0.109,2.341,-0.72,0.31,-3.99,-0.517,0.01,8.578,4.19,17.60 ,not present ,0.00 ,0.00 ,
15/07/2021,02:40:00,14.57,0.233,2.341,-0.70,0.31,-3.99,-0.401,0.03,8.582,4.19,17.60 ,not present ,0.00 ,0.00 ,
15/07/2021,02:50:00,14.53,0.135,2.348,-0.72,0.31,-3.99,-0.350,0.01,8.582,4.19,17.60 ,not present ,0.00 ,0.00 ,
15/07/2021,03:00:00,14.49,0.200,2.346,-0.71,0.31,-3.99,-0.380,0.02,8.585,4.19,17.50 ,not present ,0.00 ,0.00 ,
15/07/2021,03:10:00,14.46,0.103,2.308,-0.71,0.31,-3.99,-0.371,0.01,8.585,4.19,17.40 ,not present ,0.00 ,0.00 ,
15/07/2021,03:20:00,14.41,0.104,2.314,-0.71,0.31,-3.99,-0.377,0.01,8.585,4.19,17.29 ,not present ,0.00 ,0.00 ,
15/07/2021,03:30:00,14.36,0.060,2.295,-0.72,0.31,-3.99,-0.405,0.00,8.589,4.19,17.20 ,not present ,0.00 ,0.00 ,
15/07/2021,03:40:00,14.32,0.132,2.266,-0.70,0.31,-3.99,-0.284,0.01,8.589,4.19,17.40 ,not present ,0.00 ,0.00 ,
15/07/2021,03:50:00,14.27,0.097,2.297,-0.71,0.31,-3.99,-0.342,0.01,8.593,4.19,17.20 ,not present ,0.00 ,0.00 ,
15/07/2021,04:00:00,14.23,0.134,2.270,-0.70,0.31,-3.99,-0.470,0.01,8.593,4.19,17.10 ,not present ,0.00 ,0.00 ,
15/07/2021,04:10:00,14.19,0.191,2.273,-0.70,0.31,-3.99,-0.353,0.02,8.597,4.19,17.00 ,not present ,0.00 ,0.00 ,
15/07/2021,04:20:00,14.16,0.200,2.302,-0.70,0.31,-3.99,-0.362,0.02,8.597,4.19,17.10 ,not present ,0.00 ,0.00 ,
15/07/2021,04:30:00,14.12,0.146,2.274,-0.70,0.31,-3.99,-0.272,0.02,8.597,4.19,16.90 ,not present ,0.00 ,0.00 ,
15/07/2021,04:40:00,14.09,0.308,2.280,-0.68,0.31,-3.99,-0.231,0.04,8.601,4.19,17.00 ,not present ,0.00 ,0.00 ,
15/07/2021,04:50:00,14.06,0.133,2.293,-0.71,0.31,-3.99,-0.240,0.01,8.601,4.19,17.10 ,not present ,0.00 ,0.00 ,
15/07/2021,05:00:00,14.06,0.128,2.300,-0.72,0.31,-3.99,-0.190,0.01,8.601,4.19,17.10 ,not present ,0.00 ,0.00 ,
15/07/2021,05:10:00,14.02,0.201,2.264,-0.70,0.31,-3.99,-0.371,0.02,8.601,4.19,16.90 ,not present ,0.00 ,0.00 ,
15/07/2021,05:20:00,13.99,0.099,2.267,-0.71,0.31,-3.99,-0.360,0.01,8.604,4.19,16.79 ,not present ,0.00 ,0.00 ,
15/07/2021,05:30:00,13.96,0.259,2.232,-0.68,0.31,-3.99,-0.268,0.03,8.604,4.19,16.79 ,not present ,0.00 ,0.00 ,
15/07/2021,05:40:00,13.92,0.079,2.235,-0.71,0.31,-3.99,-0.302,0.01,8.604,4.19,16.90 ,not present ,0.00 ,0.00 ,
15/07/2021,05:50:00,13.89,0.276,2.238,-0.68,0.31,-3.99,-0.219,0.03,8.608,4.19,16.79 ,not present ,0.00 ,0.00 ,
15/07/2021,06:00:00,13.87,0.360,2.261,-0.68,0.31,-3.99,-0.252,0.05,8.608,4.19,16.70 ,not present ,0.00 ,0.00 ,
15/07/2021,06:10:00,13.85,0.108,2.263,-0.71,0.31,-3.99,-0.236,0.01,8.608,4.19,16.79 ,not present ,0.00 ,0.00 ,
15/07/2021,06:20:00,13.83,0.330,2.248,-0.68,0.31,-3.99,-0.292,0.04,8.608,4.19,16.79 ,not present ,0.00 ,0.00 ,
15/07/2021,06:30:00,13.82,0.212,2.258,-0.70,0.31,-3.99,-0.285,0.02,8.608,4.19,16.70 ,not present ,0.00 ,0.00 ,
15/07/2021,06:40:00,13.79,0.248,2.253,-0.69,0.31,-3.99,-0.231,0.03,8.612,4.19,16.70 ,not present ,0.00 ,0.00 ,
15/07/2021,06:50:00,13.79,0.176,2.282,-0.71,0.31,-3.99,-0.281,0.02,8.612,4.19,16.79 ,not present ,0.00 ,0.00 ,
15/07/2021,07:00:00,13.77,0.215,2.268,-0.70,0.31,-3.99,-0.248,0.03,8.612,4.19,16.70 ,not present ,0.00 ,0.00 ,
15/07/2021,07:10:00,13.76,0.162,2.218,-0.69,0.31,-3.99,-0.192,0.02,8.612,4.19,16.79 ,not present ,0.00 ,0.00 ,
15/07/2021,07:20:00,13.72,0.146,2.193,-0.69,0.31,-3.99,-0.265,0.02,8.612,4.19,16.70 ,not present ,0.00 ,0.00 ,
15/07/2021,07:30:00,13.69,0.187,2.219,-0.69,0.31,-3.99,-0.270,0.02,8.616,4.19,16.60 ,not present ,0.00 ,0.00 ,
15/07/2021,07:40:00,13.68,0.223,2.222,-0.69,0.31,-3.99,-0.238,0.03,8.616,4.19,16.50 ,not present ,0.00 ,0.00 ,
15/07/2021,07:50:00,13.66,0.230,2.233,-0.69,0.31,-3.99,-0.309,0.03,8.616,4.19,16.60 ,not present ,0.00 ,0.00 ,
15/07/2021,08:00:00,13.67,0.222,2.271,-0.71,0.31,-3.99,-0.309,0.03,8.616,4.19,16.79 ,not present ,0.00 ,0.00 ,
15/07/2021,08:10:00,13.66,0.219,2.318,-0.72,0.31,-3.99,-0.187,0.03,8.616,4.19,16.79 ,not present ,0.00 ,0.00 ,
15/07/2021,08:20:00,13.68,0.239,2.419,-0.76,0.31,-3.99,-0.150,0.03,8.616,4.19,17.10 ,not present ,0.00 ,0.00 ,
15/07/2021,08:30:00,13.71,0.302,2.473,-0.77,0.31,-3.99,-0.161,0.04,8.612,4.19,17.10 ,not present ,0.00 ,0.00 ,
15/07/2021,08:40:00,13.76,0.325,2.585,-0.80,0.31,-3.99,0.043,0.04,8.612,4.19,17.50 ,not present ,0.00 ,0.00 ,
15/07/2021,08:50:00,13.79,0.391,2.720,-0.84,0.31,-3.99,0.079,0.05,8.612,4.19,17.40 ,not present ,0.00 ,0.00 ,
15/07/2021,09:00:00,13.86,0.396,2.886,-0.90,0.31,-3.99,0.168,0.05,8.608,4.19,17.50 ,not present ,0.00 ,0.00 ,
15/07/2021,09:10:00,13.91,0.437,2.987,-0.92,0.31,-3.99,0.088,0.06,8.604,4.19,17.60 ,not present ,0.00 ,0.00 ,
15/07/2021,09:20:00,13.96,0.356,3.093,-0.97,0.31,-3.99,0.148,0.05,8.604,4.19,17.79 ,not present ,0.00 ,0.00 ,
15/07/2021,09:30:00,14.01,0.405,3.122,-0.97,0.31,-3.99,0.068,0.05,8.601,4.19,17.70 ,not present ,0.00 ,0.00 ,
15/07/2021,09:40:00,14.03,0.421,3.164,-0.98,0.31,-3.99,0.068,0.05,8.601,4.19,17.79 ,not present ,0.00 ,0.00 ,
15/07/2021,09:50:00,14.10,0.447,3.296,-1.02,0.31,-3.99,0.132,0.06,8.597,4.19,18.00 ,not present ,0.00 ,0.00 ,
15/07/2021,10:00:00,14.15,0.416,3.367,-1.05,0.31,-3.99,0.234,0.05,8.597,4.19,18.10 ,not present ,0.00 ,0.00 ,
15/07/2021,10:10:00,14.20,0.551,3.448,-1.06,0.31,-3.99,0.251,0.07,8.593,4.19,18.29 ,not present ,0.00 ,0.00 ,
15/07/2021,10:20:00,14.29,0.658,3.576,-1.09,0.31,-3.99,0.239,0.09,8.593,4.19,18.29 ,not present ,0.00 ,0.00 ,
15/07/2021,10:30:00,14.38,0.687,3.775,-1.15,0.31,-3.99,0.548,0.09,8.589,4.19,18.50 ,not present ,0.00 ,0.00 ,
15/07/2021,10:40:00,14.53,0.879,3.961,-1.18,0.31,-3.99,0.619,0.12,8.582,4.19,18.79 ,not present ,0.00 ,0.00 ,
15/07/2021,10:50:00,14.65,0.892,3.961,-1.17,0.31,-3.99,0.485,0.12,8.578,4.19,19.10 ,not present ,0.00 ,0.00 ,
15/07/2021,11:00:00,14.74,0.686,3.901,-1.17,0.31,-3.99,0.348,0.09,8.574,4.19,19.20 ,not present ,0.00 ,0.00 ,
15/07/2021,11:10:00,14.81,0.608,3.856,-1.16,0.31,-3.99,0.510,0.08,8.570,4.19,19.20 ,not present ,0.00 ,0.00 ,
15/07/2021,11:20:00,14.90,0.670,3.953,-1.19,0.31,-3.99,0.411,0.09,8.566,4.19,19.40 ,not present ,0.00 ,0.00 ,
15/07/2021,11:30:00,14.99,0.740,4.003,-1.19,0.31,-3.99,0.484,0.10,8.566,4.19,19.70 ,not present ,0.00 ,0.00 ,
15/07/2021,11:40:00,15.15,0.882,4.151,-1.21,0.31,-3.99,0.740,0.12,8.559,4.19,19.90 ,not present ,0.00 ,0.00 ,
15/07/2021,11:50:00,15.34,1.177,4.425,-1.25,0.31,-3.99,0.954,0.16,8.551,4.19,20.29 ,not present ,0.00 ,0.00 ,
15/07/2021,12:00:00,15.52,0.952,4.355,-1.25,0.31,-3.99,0.761,0.13,8.544,4.19,20.70 ,not present ,0.00 ,0.00 ,
15/07/2021,12:10:00,15.70,1.065,4.401,-1.24,0.31,-3.99,0.815,0.14,8.536,4.19,21.10 ,not present ,0.00 ,0.00 ,
15/07/2021,12:20:00,15.86,1.028,4.326,-1.21,0.31,-3.99,0.649,0.14,8.533,4.19,21.50 ,not present ,0.00 ,0.00 ,
15/07/2021,12:30:00,15.95,0.966,4.458,-1.26,0.31,-3.99,0.775,0.13,8.529,4.19,21.90 ,not present ,0.00 ,0.00 ,
15/07/2021,12:40:00,16.17,0.989,4.467,-1.25,0.31,-3.99,0.762,0.13,8.521,4.19,22.80 ,not present ,0.00 ,0.00 ,
15/07/2021,12:50:00,16.38,0.951,4.401,-1.22,0.31,-3.99,0.665,0.13,8.514,4.19,22.90 ,not present ,0.00 ,0.00 ,
15/07/2021,13:00:00,16.54,0.976,4.491,-1.24,0.31,-3.99,0.683,0.13,8.506,4.19,23.20 ,not present ,0.00 ,0.00 ,
15/07/2021,13:10:00,16.80,1.088,4.551,-1.23,0.31,-3.99,0.657,0.15,8.495,4.19,23.30 ,not present ,0.00 ,0.00 ,
15/07/2021,13:20:00,17.10,1.316,4.899,-1.29,0.31,-3.99,1.263,0.18,8.484,4.19,23.50 ,not present ,0.00 ,0.00 ,
15/07/2021,13:30:00,17.42,1.439,5.053,-1.31,0.31,-3.99,1.301,0.19,8.473,4.19,24.00 ,not present ,0.00 ,0.00 ,
15/07/2021,13:40:00,17.74,1.664,5.291,-1.34,0.31,-3.99,1.463,0.23,8.462,4.19,24.80 ,not present ,0.00 ,0.00 ,
15/07/2021,13:50:00,17.88,1.288,5.062,-1.31,0.31,-3.99,1.039,0.17,8.458,4.19,25.00 ,not present ,0.00 ,0.00 ,
15/07/2021,14:00:00,18.09,1.091,4.865,-1.27,0.31,-3.99,0.912,0.15,8.451,4.19,25.50 ,not present ,0.00 ,0.00 ,
15/07/2021,14:10:00,18.16,0.781,4.599,-1.22,0.31,-3.99,0.691,0.10,8.447,4.19,25.50 ,not present ,0.00 ,0.00 ,
15/07/2021,14:20:00,18.12,0.697,4.458,-1.19,0.31,-3.99,0.431,0.09,8.447,4.19,25.60 ,not present ,0.00 ,0.00 ,
15/07/2021,14:30:00,18.09,0.637,4.454,-1.20,0.31,-3.99,0.500,0.08,8.451,4.19,25.90 ,not present ,0.00 ,0.00 ,
15/07/2021,14:40:00,18.14,0.651,4.448,-1.20,0.31,-3.99,0.414,0.09,8.447,4.19,26.70 ,not present ,0.00 ,0.00 ,
15/07/2021,14:50:00,18.11,0.684,4.465,-1.20,0.31,-3.99,0.353,0.09,8.447,4.19,27.80 ,not present ,0.00 ,0.00 ,
15/07/2021,15:00:00,18.16,0.707,4.464,-1.19,0.31,-3.99,0.505,0.09,8.447,4.19,29.40 ,not present ,0.00 ,0.00 ,
15/07/2021,15:10:00,18.27,0.830,4.484,-1.18,0.31,-3.99,0.432,0.11,8.443,4.19,31.00 ,not present ,0.00 ,0.00 ,
15/07/2021,15:20:00,18.43,0.708,4.445,-1.17,0.31,-3.99,0.425,0.09,8.436,4.19,32.40 ,not present ,0.00 ,0.00 ,
15/07/2021,15:30:00,18.91,1.126,4.876,-1.22,0.31,-3.99,0.823,0.15,8.417,4.19,33.09 ,not present ,0.00 ,0.00 ,
15/07/2021,15:40:00,19.40,0.908,4.708,-1.18,0.31,-3.99,0.450,0.12,8.399,4.19,32.50 ,present ,10.72 ,65.10 ,
15/07/2021,15:50:00,19.56,0.800,4.593,-1.16,0.31,-3.99,0.311,0.11,8.395,4.19,30.20 ,present ,10.60 ,63.60 ,
15/07/2021,16:00:00,19.55,0.667,4.454,-1.13,0.31,-3.99,0.279,0.09,8.395,4.19,27.90 ,present ,10.81 ,63.30 ,
15/07/2021,16:10:00,19.91,1.454,5.321,-1.26,0.31,-3.99,1.039,0.19,8.381,4.19,26.40 ,present ,10.64 ,63.30 ,
15/07/2021,16:20:00,19.94,0.465,4.577,-1.18,0.31,-3.99,0.170,0.06,8.381,4.19,25.60 ,not present ,0.00 ,0.00 ,
15/07/2021,16:30:00,19.73,-0.071,4.009,-1.10,0.31,-3.99,-0.364,0.00,8.388,4.19,24.60 ,not present ,0.00 ,0.00 ,
15/07/2021,16:40:00,19.49,-0.302,3.832,-1.09,0.31,-3.99,-0.572,-0.04,8.399,4.19,23.80 ,not present ,0.00 ,0.00 ,
15/07/2021,16:50:00,19.39,-0.159,3.796,-1.06,0.31,-3.99,-0.501,-0.02,8.403,4.19,23.50 ,not present ,0.00 ,0.00 ,
15/07/2021,17:00:00,19.25,-0.290,3.642,-1.04,0.31,-3.99,-0.611,-0.03,8.406,4.19,23.00 ,not present ,0.00 ,0.00 ,
