Serial Number:,PSY1E10F
APP Serial #:,030003EA
Head Serial #:,1897
App Ver:,R1-6-2
COM Ver:,R2-5-0
Instrument Name:,Gamboa PSY 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,0,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
20/07/2021,05:10:01,13.82,-0.43,0.00,0.00,4.19,15.50 ,present ,12.58 ,49.50 ,
20/07/2021,05:20:01,13.82,-0.50,0.00,0.00,4.19,15.60 ,present ,12.59 ,49.80 ,
20/07/2021,05:30:01,13.80,-0.50,0.00,0.00,4.19,15.50 ,present ,12.58 ,49.50 ,
20/07/2021,05:40:00,13.81,-0.41,0.00,0.00,4.19,15.40 ,present ,12.58 ,49.50 ,
20/07/2021,05:50:00,13.79,-0.35,0.00,0.00,4.19,15.30 ,present ,12.58 ,49.50 ,
20/07/2021,06:00:00,13.80,-0.38,0.00,0.00,4.19,15.80 ,present ,12.59 ,50.10 ,
20/07/2021,06:10:00,13.78,-0.37,0.00,0.00,4.19,15.50 ,present ,12.59 ,50.10 ,
20/07/2021,06:20:00,13.77,-0.47,0.00,0.00,4.19,15.50 ,present ,12.59 ,50.10 ,
20/07/2021,06:30:00,13.77,-0.28,0.00,0.00,4.19,15.50 ,present ,12.59 ,50.10 ,
20/07/2021,06:40:00,13.76,-0.48,0.00,0.00,4.19,15.40 ,present ,12.59 ,50.10 ,
20/07/2021,06:50:01,13.76,-0.47,0.00,0.00,4.19,15.60 ,present ,12.59 ,50.10 ,
20/07/2021,07:00:01,13.76,-0.49,0.00,0.00,4.19,15.50 ,present ,12.59 ,50.10 ,
20/07/2021,07:10:01,13.77,-0.41,0.00,0.00,4.19,15.40 ,present ,12.59 ,50.10 ,
20/07/2021,07:20:00,13.79,-0.47,0.00,0.00,4.19,15.60 ,present ,12.58 ,49.50 ,
20/07/2021,07:30:00,13.81,-0.43,0.00,0.00,4.19,15.40 ,present ,12.59 ,49.80 ,
20/07/2021,07:40:00,13.83,-0.46,0.00,0.00,4.19,15.50 ,present ,12.58 ,49.50 ,
20/07/2021,07:50:01,13.84,-0.38,0.00,0.00,4.19,15.50 ,present ,12.59 ,50.10 ,
20/07/2021,08:00:01,13.84,-0.40,0.00,0.00,4.19,15.60 ,present ,12.58 ,49.50 ,
20/07/2021,08:10:01,13.87,-0.35,0.00,0.00,4.19,15.60 ,present ,12.59 ,50.10 ,
20/07/2021,08:20:01,13.88,-0.64,0.00,0.00,4.19,15.80 ,present ,12.58 ,49.50 ,
20/07/2021,08:30:01,13.89,-0.48,0.00,0.00,4.19,15.60 ,present ,12.59 ,50.10 ,
20/07/2021,08:40:00,13.89,-0.38,0.00,0.00,4.19,15.90 ,present ,12.58 ,49.50 ,
20/07/2021,08:50:01,13.89,-0.38,0.00,0.00,4.19,15.80 ,present ,12.59 ,50.10 ,
20/07/2021,09:00:01,13.89,-0.45,0.00,0.00,4.19,15.60 ,present ,12.59 ,50.10 ,
20/07/2021,09:10:00,13.86,-0.54,0.00,0.00,4.19,15.60 ,present ,12.58 ,49.50 ,
20/07/2021,09:20:00,13.90,-0.50,0.00,0.00,4.19,15.80 ,present ,12.59 ,50.10 ,
20/07/2021,09:30:00,13.99,-0.55,0.00,0.00,4.19,15.60 ,present ,12.59 ,50.10 ,
20/07/2021,09:40:00,13.95,-0.31,0.00,0.00,4.19,15.80 ,present ,12.59 ,49.80 ,
20/07/2021,09:50:00,13.97,-0.45,0.00,0.00,4.19,15.80 ,present ,12.59 ,50.10 ,
20/07/2021,10:00:00,14.02,-0.57,0.00,0.00,4.19,15.60 ,present ,12.59 ,50.10 ,
20/07/2021,10:10:00,14.04,-0.45,0.00,0.00,4.19,15.80 ,present ,12.59 ,50.10 ,
20/07/2021,10:20:00,14.09,-0.57,0.00,0.00,4.19,16.00 ,present ,12.58 ,49.50 ,
20/07/2021,10:30:00,14.17,-0.57,0.00,0.00,4.19,16.00 ,present ,12.58 ,49.50 ,
20/07/2021,10:40:00,14.22,-0.45,0.00,0.00,4.19,16.20 ,present ,12.59 ,50.10 ,
20/07/2021,10:50:00,14.30,-0.46,0.00,0.00,4.19,16.40 ,present ,12.59 ,49.80 ,
20/07/2021,11:00:00,14.50,-0.50,0.00,0.00,4.19,16.70 ,present ,12.59 ,50.10 ,
20/07/2021,11:10:00,14.61,-0.66,0.00,0.00,4.19,17.00 ,present ,12.59 ,49.80 ,
20/07/2021,11:20:00,14.81,-0.82,0.00,0.00,4.19,17.70 ,present ,12.59 ,49.80 ,
20/07/2021,11:30:00,15.37,-1.00,0.00,0.00,4.19,18.60 ,present ,12.59 ,50.40 ,
20/07/2021,11:40:00,16.13,-1.05,0.00,0.00,4.19,19.70 ,present ,12.59 ,50.40 ,
20/07/2021,11:50:00,16.69,-1.16,0.00,0.00,4.19,20.60 ,present ,12.59 ,50.70 ,
20/07/2021,12:00:00,17.39,-0.89,0.00,0.00,4.19,21.50 ,present ,12.59 ,50.70 ,
20/07/2021,12:10:00,17.81,-0.67,0.00,0.00,4.19,22.70 ,present ,12.59 ,50.10 ,
20/07/2021,12:20:00,18.06,-0.45,0.00,0.00,4.19,24.20 ,present ,12.60 ,51.00 ,
20/07/2021,12:30:00,18.46,-0.44,0.00,0.00,4.19,26.00 ,present ,12.59 ,50.70 ,
20/07/2021,12:40:01,18.75,-0.42,0.00,0.00,4.19,27.40 ,present ,12.59 ,50.70 ,
20/07/2021,12:50:01,18.98,-0.48,0.00,0.00,4.19,28.30 ,present ,12.60 ,51.00 ,
20/07/2021,13:00:01,19.21,-0.52,0.00,0.00,4.19,28.80 ,present ,12.60 ,51.00 ,
20/07/2021,13:10:01,19.39,-0.50,0.00,0.00,4.19,28.60 ,present ,12.60 ,51.60 ,
20/07/2021,13:20:01,19.59,-0.83,0.00,0.00,4.19,28.00 ,present ,12.59 ,50.70 ,
20/07/2021,13:30:01,19.83,-1.10,0.00,0.00,4.19,27.30 ,present ,12.59 ,50.70 ,
20/07/2021,13:40:01,20.06,-0.97,0.00,0.00,4.19,26.90 ,present ,12.60 ,51.30 ,
20/07/2021,13:50:01,20.39,-1.14,0.00,0.00,4.19,26.20 ,present ,12.59 ,50.40 ,
20/07/2021,14:00:00,20.72,-1.01,0.00,0.00,4.19,25.90 ,present ,12.59 ,50.40 ,
20/07/2021,14:10:01,20.81,-1.04,0.00,0.00,4.19,25.30 ,present ,12.59 ,50.70 ,
20/07/2021,14:20:01,20.89,-0.92,0.00,0.00,4.19,25.10 ,present ,12.59 ,50.40 ,
20/07/2021,14:30:00,20.99,-0.66,0.00,0.00,4.19,25.10 ,present ,12.60 ,51.00 ,
20/07/2021,14:40:01,21.20,-0.75,0.00,0.00,4.19,25.00 ,present ,12.60 ,51.00 ,
20/07/2021,14:50:01,21.53,-0.82,0.00,0.00,4.19,25.30 ,present ,12.60 ,51.00 ,
20/07/2021,15:00:01,22.07,-1.18,0.00,0.00,4.19,25.10 ,present ,12.59 ,50.40 ,
20/07/2021,15:10:00,22.78,-1.65,0.00,0.00,4.19,25.10 ,present ,12.59 ,50.40 ,
20/07/2021,15:20:01,23.44,-1.82,0.00,0.00,4.19,25.00 ,present ,12.60 ,51.00 ,
20/07/2021,15:30:01,23.53,-0.84,0.00,0.00,4.19,24.60 ,present ,12.60 ,51.00 ,
20/07/2021,15:40:00,23.43,-0.77,0.00,0.00,4.19,24.50 ,present ,12.60 ,51.00 ,
20/07/2021,15:50:00,23.34,-0.80,0.00,0.00,4.19,24.00 ,present ,12.59 ,50.40 ,
20/07/2021,16:00:01,23.33,-0.77,0.00,0.00,4.19,23.70 ,present ,12.59 ,50.70 ,
20/07/2021,16:10:01,23.35,-0.79,0.00,0.00,4.19,23.50 ,present ,12.58 ,49.20 ,
20/07/2021,16:20:00,23.27,-0.98,0.00,0.00,4.19,23.20 ,present ,12.58 ,48.60 ,
20/07/2021,16:30:00,23.24,-0.69,0.00,0.00,4.19,23.00 ,present ,12.58 ,49.50 ,
20/07/2021,16:40:01,22.98,-0.87,0.00,0.00,4.19,22.90 ,present ,12.59 ,49.80 ,
20/07/2021,16:50:00,22.63,-0.94,0.00,0.00,4.19,22.70 ,present ,12.59 ,50.70 ,
20/07/2021,17:00:00,22.37,-0.95,0.00,0.00,4.19,22.60 ,present ,12.59 ,50.10 ,
20/07/2021,17:10:00,22.10,-0.81,0.00,0.00,4.19,22.50 ,present ,12.59 ,50.70 ,
20/07/2021,17:20:00,21.79,-0.92,0.00,0.00,4.19,22.40 ,present ,12.59 ,50.70 ,
20/07/2021,17:30:00,21.55,-0.85,0.00,0.00,4.19,22.30 ,present ,12.59 ,50.70 ,
20/07/2021,17:40:00,21.30,-0.84,0.00,0.00,4.19,21.90 ,present ,12.59 ,50.40 ,
20/07/2021,17:50:00,20.95,-0.77,0.00,0.00,4.19,21.80 ,present ,12.59 ,50.70 ,
20/07/2021,18:00:00,20.85,-0.67,0.00,0.00,4.19,22.10 ,present ,12.59 ,50.40 ,
20/07/2021,18:10:00,20.86,-0.83,0.00,0.00,4.19,22.20 ,present ,12.59 ,50.70 ,
20/07/2021,18:20:00,20.83,-0.67,0.00,0.00,4.19,22.10 ,present ,12.59 ,50.70 ,
20/07/2021,18:30:00,20.76,-0.64,0.00,0.00,4.19,21.70 ,present ,12.59 ,50.40 ,
20/07/2021,18:40:01,20.70,-0.64,0.00,0.00,4.19,21.40 ,present ,12.59 ,50.40 ,
20/07/2021,18:50:00,20.62,-0.64,0.00,0.00,4.19,21.20 ,present ,12.59 ,50.10 ,
20/07/2021,19:00:01,20.45,-0.71,0.00,0.00,4.19,21.00 ,present ,12.59 ,49.80 ,
20/07/2021,19:10:01,20.28,-0.63,0.00,0.00,4.19,20.90 ,present ,12.59 ,50.40 ,
20/07/2021,19:20:01,20.12,-0.70,0.00,0.00,4.19,20.70 ,present ,12.59 ,50.40 ,
20/07/2021,19:30:00,19.95,-0.77,0.00,0.00,4.19,20.60 ,present ,12.59 ,49.80 ,
20/07/2021,19:40:00,19.82,-0.75,0.00,0.00,4.19,20.20 ,present ,12.59 ,49.80 ,
20/07/2021,19:50:00,19.65,-0.70,0.00,0.00,4.19,20.20 ,present ,12.59 ,49.80 ,
20/07/2021,20:00:00,19.51,-0.59,0.00,0.00,4.19,20.00 ,present ,12.59 ,50.10 ,
20/07/2021,20:10:01,19.35,-0.69,0.00,0.00,4.19,19.90 ,present ,12.59 ,50.10 ,
20/07/2021,20:20:00,19.18,-0.55,0.00,0.00,4.19,19.79 ,present ,12.59 ,49.80 ,
20/07/2021,20:30:00,19.00,-0.84,0.00,0.00,4.19,19.50 ,present ,12.59 ,50.40 ,
20/07/2021,20:40:00,18.68,-0.76,0.00,0.00,4.19,19.20 ,present ,12.59 ,50.40 ,
20/07/2021,20:50:00,18.47,-0.63,0.00,0.00,4.19,18.79 ,present ,12.59 ,50.40 ,
20/07/2021,21:00:00,18.30,-0.56,0.00,0.00,4.19,18.70 ,present ,12.59 ,50.10 ,
20/07/2021,21:10:00,18.17,-0.80,0.00,0.00,4.19,18.60 ,present ,12.59 ,49.80 ,
20/07/2021,21:20:00,17.90,-0.77,0.00,0.00,4.19,18.40 ,present ,12.59 ,50.40 ,
20/07/2021,21:30:00,17.71,-0.66,0.00,0.00,4.19,18.20 ,present ,12.59 ,50.40 ,
20/07/2021,21:40:00,17.52,-0.81,0.00,0.00,4.19,18.00 ,present ,12.59 ,49.80 ,
20/07/2021,21:50:00,17.23,-0.69,0.00,0.00,4.19,17.50 ,present ,12.59 ,49.80 ,
20/07/2021,22:00:00,16.97,-0.76,0.00,0.00,4.19,17.10 ,present ,12.59 ,49.80 ,
20/07/2021,22:10:00,16.69,-0.63,0.00,0.00,4.19,16.90 ,present ,12.59 ,49.80 ,
20/07/2021,22:20:00,16.53,-0.63,0.00,0.00,4.19,16.90 ,present ,12.58 ,49.50 ,
20/07/2021,22:30:00,16.38,-0.60,0.00,0.00,4.19,17.10 ,present ,12.58 ,49.50 ,
20/07/2021,22:40:00,16.27,-0.52,0.00,0.00,4.19,16.79 ,present ,12.58 ,49.50 ,
20/07/2021,22:50:00,16.13,-0.66,0.00,0.00,4.19,17.00 ,present ,12.59 ,50.40 ,
20/07/2021,23:00:00,16.02,-0.60,0.00,0.00,4.19,17.10 ,present ,12.59 ,50.10 ,
20/07/2021,23:10:00,15.97,-0.55,0.00,0.00,4.19,17.20 ,present ,12.58 ,49.50 ,
20/07/2021,23:20:00,15.89,-0.67,0.00,0.00,4.19,16.79 ,present ,12.59 ,49.80 ,
20/07/2021,23:30:00,15.71,-0.71,0.00,0.00,4.19,16.70 ,present ,12.59 ,50.10 ,
20/07/2021,23:40:00,15.57,-0.66,0.00,0.00,4.19,16.60 ,present ,12.58 ,49.50 ,
20/07/2021,23:50:00,15.39,-0.56,0.00,0.00,4.19,16.50 ,present ,12.59 ,50.10 ,
21/07/2021,00:00:00,15.29,-0.68,0.00,0.00,4.19,16.29 ,present ,12.58 ,49.50 ,
21/07/2021,00:10:00,15.13,-0.56,0.00,0.00,4.19,16.10 ,present ,12.59 ,50.10 ,
21/07/2021,00:20:00,15.01,-0.66,0.00,0.00,4.19,16.10 ,present ,12.58 ,49.50 ,
21/07/2021,00:30:00,14.90,-0.54,0.00,0.00,4.19,16.00 ,present ,12.58 ,49.50 ,
21/07/2021,00:40:01,14.80,-0.50,0.00,0.00,4.19,15.90 ,present ,12.58 ,49.50 ,
21/07/2021,00:50:01,14.72,-0.51,0.00,0.00,4.19,15.60 ,present ,12.58 ,49.50 ,
21/07/2021,01:00:01,14.64,-0.52,0.00,0.00,4.19,15.90 ,present ,12.59 ,50.10 ,
21/07/2021,01:10:01,14.54,-0.44,0.00,0.00,4.19,15.50 ,present ,12.59 ,50.10 ,
21/07/2021,01:20:01,14.50,-0.48,0.00,0.00,4.19,15.60 ,present ,12.59 ,50.10 ,
21/07/2021,01:30:01,14.43,-0.51,0.00,0.00,4.19,15.50 ,present ,12.58 ,49.50 ,
21/07/2021,01:40:01,14.34,-0.35,0.00,0.00,4.19,15.40 ,present ,12.59 ,49.80 ,
21/07/2021,01:50:01,14.23,-0.39,0.00,0.00,4.19,15.20 ,present ,12.58 ,49.50 ,
21/07/2021,02:00:01,14.21,-0.48,0.00,0.00,4.19,15.30 ,present ,12.55 ,50.10 ,
21/07/2021,02:10:01,14.12,-0.46,0.00,0.00,4.19,15.10 ,present ,12.58 ,49.50 ,
21/07/2021,02:20:01,14.09,-0.53,0.00,0.00,4.19,15.10 ,present ,12.59 ,49.80 ,
21/07/2021,02:30:00,14.04,-0.34,0.00,0.00,4.19,15.30 ,present ,12.58 ,49.50 ,
21/07/2021,02:40:00,13.99,-0.48,0.00,0.00,4.19,15.20 ,present ,12.59 ,49.80 ,
21/07/2021,02:50:00,13.94,-0.45,0.00,0.00,4.19,15.00 ,present ,12.58 ,49.50 ,
21/07/2021,03:00:00,13.89,-0.53,0.00,0.00,4.19,14.90 ,present ,12.58 ,49.50 ,
21/07/2021,03:10:01,13.84,-0.48,0.00,0.00,4.19,15.10 ,present ,12.59 ,50.10 ,
21/07/2021,03:20:01,13.81,-0.51,0.00,0.00,4.19,15.00 ,present ,12.59 ,50.10 ,
21/07/2021,03:30:01,13.75,-0.46,0.00,0.00,4.19,14.90 ,present ,12.58 ,49.50 ,
21/07/2021,03:40:00,13.75,-0.39,0.00,0.00,4.19,15.20 ,present ,12.58 ,49.50 ,
21/07/2021,03:50:00,13.77,-0.40,0.00,0.00,4.19,15.00 ,present ,12.59 ,50.10 ,
21/07/2021,04:00:00,13.75,-0.43,0.00,0.00,4.19,15.10 ,present ,12.59 ,50.10 ,
21/07/2021,04:10:00,13.77,-0.40,0.00,0.00,4.19,15.20 ,present ,12.58 ,49.50 ,
21/07/2021,04:20:00,13.77,-0.45,0.00,0.00,4.19,15.10 ,present ,12.59 ,50.10 ,
21/07/2021,04:30:00,13.67,-0.49,0.00,0.00,4.19,14.90 ,present ,12.58 ,49.50 ,
21/07/2021,04:40:00,13.63,-0.42,0.00,0.00,4.19,15.00 ,present ,12.55 ,49.50 ,
21/07/2021,04:50:00,13.63,-0.57,0.00,0.00,4.19,14.90 ,present ,12.58 ,49.50 ,
21/07/2021,05:00:00,13.56,-0.46,0.00,0.00,4.19,14.80 ,present ,12.59 ,50.10 ,
21/07/2021,05:10:00,13.51,-0.44,0.00,0.00,4.19,14.50 ,present ,12.55 ,49.50 ,
21/07/2021,05:20:00,13.42,-0.44,0.00,0.00,4.19,14.30 ,present ,12.55 ,50.10 ,
21/07/2021,05:30:00,13.35,-0.43,0.00,0.00,4.19,14.30 ,present ,12.58 ,49.50 ,
21/07/2021,05:40:00,13.33,-0.58,0.00,0.00,4.19,14.40 ,present ,12.55 ,49.80 ,
21/07/2021,05:50:00,13.27,-0.53,0.00,0.00,4.19,14.40 ,present ,12.55 ,49.80 ,
21/07/2021,06:00:00,13.22,-0.49,0.00,0.00,4.19,14.20 ,present ,12.59 ,49.80 ,
21/07/2021,06:10:00,13.19,-0.40,0.00,0.00,4.19,14.30 ,present ,12.57 ,48.30 ,
21/07/2021,06:20:00,13.15,-0.38,0.00,0.00,4.19,14.40 ,present ,12.58 ,48.60 ,
21/07/2021,06:30:01,13.21,-0.37,0.00,0.00,4.19,14.40 ,present ,12.58 ,49.50 ,
21/07/2021,06:40:00,13.25,-0.28,0.00,0.00,4.19,14.40 ,present ,12.58 ,49.50 ,
21/07/2021,06:50:01,13.33,-0.49,0.00,0.00,4.19,14.50 ,present ,12.55 ,49.50 ,
21/07/2021,07:00:01,13.25,-0.49,0.00,0.00,4.19,14.40 ,present ,12.58 ,48.90 ,
21/07/2021,07:10:01,13.26,-0.46,0.00,0.00,4.19,14.40 ,present ,12.58 ,48.90 ,
21/07/2021,07:20:01,13.26,-0.46,0.00,0.00,4.19,14.40 ,present ,12.59 ,49.80 ,
21/07/2021,07:30:01,13.22,-0.48,0.00,0.00,4.19,14.20 ,present ,12.58 ,48.90 ,
21/07/2021,07:40:01,13.21,-0.41,0.00,0.00,4.19,14.30 ,present ,12.58 ,49.20 ,
21/07/2021,07:50:00,13.27,-0.47,0.00,0.00,4.19,14.60 ,present ,12.57 ,48.00 ,
21/07/2021,08:00:01,13.29,-0.36,0.00,0.00,4.19,14.60 ,present ,12.55 ,49.80 ,
21/07/2021,08:10:01,13.38,-0.35,0.00,0.00,4.19,14.80 ,present ,12.58 ,49.20 ,
21/07/2021,08:20:00,13.40,-0.37,0.00,0.00,4.19,14.80 ,present ,12.55 ,49.50 ,
21/07/2021,08:30:00,13.49,-0.39,0.00,0.00,4.19,15.10 ,present ,12.58 ,49.50 ,
21/07/2021,08:40:01,13.49,-0.47,0.00,0.00,4.19,15.10 ,present ,12.57 ,48.00 ,
21/07/2021,08:50:01,13.61,-0.50,0.00,0.00,4.19,15.10 ,present ,12.55 ,49.50 ,
21/07/2021,09:00:00,13.71,-0.34,0.00,0.00,4.19,15.50 ,present ,12.58 ,48.90 ,
21/07/2021,09:10:00,13.82,-0.31,0.00,0.00,4.19,15.90 ,present ,12.58 ,48.90 ,
21/07/2021,09:20:01,13.85,-0.44,0.00,0.00,4.19,16.00 ,present ,12.57 ,47.70 ,
21/07/2021,09:30:01,13.88,-0.41,0.00,0.00,4.19,16.50 ,present ,12.58 ,49.20 ,
21/07/2021,09:40:00,14.34,-0.36,0.00,0.00,4.19,16.90 ,present ,12.58 ,48.90 ,
21/07/2021,09:50:00,14.65,-0.50,0.00,0.00,4.19,17.00 ,present ,12.58 ,48.60 ,
21/07/2021,10:00:00,15.05,-0.66,0.00,0.00,4.19,17.00 ,present ,12.58 ,48.90 ,
21/07/2021,10:10:00,15.67,-1.11,0.00,0.00,4.19,17.10 ,present ,12.58 ,48.90 ,
21/07/2021,10:20:00,16.28,-1.13,0.00,0.00,4.19,17.29 ,present ,12.57 ,47.70 ,
21/07/2021,10:30:00,16.83,-1.34,0.00,0.00,4.19,17.60 ,present ,12.59 ,50.10 ,
21/07/2021,10:40:00,17.32,-1.26,0.00,0.00,4.19,17.79 ,present ,12.59 ,49.80 ,
21/07/2021,10:50:00,17.65,-1.06,0.00,0.00,4.19,18.00 ,present ,12.59 ,49.80 ,
21/07/2021,11:00:00,17.64,-1.19,0.00,0.00,4.19,18.60 ,present ,12.59 ,50.40 ,
21/07/2021,11:10:00,17.85,-0.89,0.00,0.00,4.19,20.00 ,present ,12.59 ,50.10 ,
21/07/2021,11:20:00,18.06,-0.77,0.00,0.00,4.19,21.60 ,present ,12.59 ,50.10 ,
21/07/2021,11:30:00,18.29,-0.85,0.00,0.00,4.19,22.80 ,present ,12.59 ,50.40 ,
21/07/2021,11:40:00,18.54,-0.68,0.00,0.00,4.19,24.10 ,present ,12.59 ,50.40 ,
21/07/2021,11:50:00,19.04,-0.66,0.00,0.00,4.19,25.50 ,present ,12.59 ,50.40 ,
21/07/2021,12:00:00,19.66,-0.99,0.00,0.00,4.19,26.70 ,present ,12.59 ,50.70 ,
21/07/2021,12:10:00,20.26,-1.06,0.00,0.00,4.19,27.40 ,present ,12.59 ,50.70 ,
21/07/2021,12:20:01,20.74,-0.99,0.00,0.00,4.19,28.80 ,present ,12.60 ,51.00 ,
21/07/2021,12:30:01,21.21,-0.82,0.00,0.00,4.19,30.20 ,present ,12.60 ,51.00 ,
21/07/2021,12:40:01,21.54,-0.83,0.00,0.00,4.19,31.20 ,present ,12.60 ,51.90 ,
21/07/2021,12:50:01,21.63,-0.85,0.00,0.00,4.19,32.09 ,present ,12.60 ,51.90 ,
21/07/2021,13:00:01,21.71,-1.00,0.00,0.00,4.19,32.59 ,present ,12.60 ,51.90 ,
21/07/2021,13:10:01,21.79,-1.01,0.00,0.00,4.19,32.50 ,present ,12.60 ,51.30 ,
21/07/2021,13:20:01,22.00,-1.00,0.00,0.00,4.19,32.00 ,present ,12.60 ,51.90 ,
21/07/2021,13:30:01,22.12,-1.15,0.18,-0.16,4.19,31.30 ,present ,12.60 ,51.30 ,
21/07/2021,13:40:01,22.17,-1.04,0.17,-0.14,4.19,30.70 ,present ,12.60 ,51.60 ,
21/07/2021,13:50:01,22.23,-1.20,0.00,0.00,4.19,30.60 ,present ,12.60 ,51.30 ,
21/07/2021,14:00:01,22.18,-1.23,0.00,0.00,4.19,30.00 ,present ,12.60 ,51.30 ,
21/07/2021,14:10:01,22.13,-1.03,0.00,0.00,4.19,29.60 ,present ,12.60 ,51.30 ,
21/07/2021,14:20:01,22.07,-1.04,0.00,0.00,4.19,29.40 ,present ,12.60 ,51.30 ,
21/07/2021,14:30:01,22.27,-1.33,0.00,0.00,4.19,29.10 ,present ,12.60 ,51.30 ,
21/07/2021,14:40:01,22.51,-1.42,0.00,0.00,4.19,28.80 ,present ,12.60 ,51.30 ,
21/07/2021,14:50:01,22.69,-1.30,0.00,0.00,4.19,28.50 ,present ,12.60 ,51.30 ,
21/07/2021,15:00:01,23.03,-1.31,0.00,0.00,4.19,28.10 ,present ,12.60 ,51.30 ,
21/07/2021,15:10:01,23.36,-1.37,0.00,0.00,4.19,27.80 ,present ,12.60 ,51.00 ,
21/07/2021,15:20:01,23.81,-1.52,0.00,0.00,4.19,27.40 ,present ,12.59 ,50.70 ,
21/07/2021,15:30:01,24.02,-1.09,0.00,0.00,4.19,27.10 ,present ,12.58 ,48.60 ,
21/07/2021,15:40:01,24.17,-1.11,0.00,0.00,4.19,26.60 ,present ,12.59 ,50.40 ,
21/07/2021,15:50:01,24.69,-1.59,0.00,0.00,4.19,25.90 ,present ,12.59 ,50.10 ,
21/07/2021,16:00:01,25.14,-1.22,0.00,0.00,4.19,25.60 ,present ,12.59 ,50.40 ,
21/07/2021,16:10:01,25.20,-0.92,0.00,0.00,4.19,24.80 ,present ,12.59 ,50.40 ,
21/07/2021,16:20:00,25.13,-1.06,0.00,0.00,4.19,24.60 ,present ,12.59 ,50.40 ,
21/07/2021,16:30:00,25.23,-1.16,0.00,0.00,4.19,24.50 ,present ,12.59 ,50.40 ,
21/07/2021,16:40:00,25.01,-1.19,0.00,0.00,4.19,24.00 ,present ,12.59 ,50.40 ,
21/07/2021,16:50:01,24.49,-0.94,0.00,0.00,4.19,24.10 ,present ,12.59 ,50.10 ,
21/07/2021,17:00:00,23.94,-0.89,0.36,-0.17,4.19,23.80 ,present ,12.59 ,50.70 ,
21/07/2021,17:10:00,23.61,-1.11,0.00,0.00,4.19,23.80 ,present ,12.59 ,50.70 ,
21/07/2021,17:20:00,23.41,-0.99,0.00,0.00,4.19,23.70 ,present ,12.59 ,50.10 ,
21/07/2021,17:30:00,23.22,-0.91,0.00,0.00,4.19,23.50 ,present ,12.59 ,50.70 ,
21/07/2021,17:40:00,23.06,-0.87,0.00,0.00,4.19,23.30 ,present ,12.59 ,50.70 ,
21/07/2021,17:50:00,22.83,-0.81,0.00,0.00,4.19,23.20 ,present ,12.59 ,50.10 ,
21/07/2021,18:00:00,22.73,-0.82,0.00,0.00,4.19,23.40 ,present ,12.59 ,50.10 ,
21/07/2021,18:10:00,22.77,-0.81,0.23,-0.12,4.19,23.50 ,present ,12.59 ,50.70 ,
21/07/2021,18:20:01,22.75,-0.84,0.32,-0.15,4.19,23.30 ,present ,12.59 ,50.10 ,
21/07/2021,18:30:01,22.67,-0.98,0.00,0.00,4.19,23.00 ,present ,12.59 ,50.10 ,
21/07/2021,18:40:01,22.53,-1.02,0.00,0.00,4.19,22.60 ,present ,12.59 ,50.70 ,
21/07/2021,18:50:00,22.37,-0.87,0.00,0.00,4.19,22.30 ,present ,12.59 ,50.10 ,
21/07/2021,19:00:01,22.13,-0.93,0.00,0.00,4.19,22.30 ,present ,12.59 ,50.70 ,
21/07/2021,19:10:01,21.92,-0.92,0.00,0.00,4.19,21.60 ,present ,12.55 ,50.10 ,
21/07/2021,19:20:01,21.69,-0.83,0.00,0.00,4.19,21.60 ,present ,12.59 ,50.10 ,
21/07/2021,19:30:00,21.45,-0.81,0.00,0.00,4.19,21.20 ,present ,12.59 ,50.10 ,
21/07/2021,19:40:01,21.22,-0.91,0.00,0.00,4.19,21.00 ,present ,12.59 ,50.10 ,
21/07/2021,19:50:01,21.00,-0.84,0.00,0.00,4.19,20.90 ,present ,12.59 ,50.40 ,
21/07/2021,20:00:00,20.76,-0.82,0.00,0.00,4.19,20.90 ,present ,12.59 ,50.10 ,
21/07/2021,20:10:01,20.50,-0.89,0.00,0.00,4.19,20.50 ,present ,12.59 ,50.40 ,
21/07/2021,20:20:01,20.22,-0.91,0.00,0.00,4.19,20.20 ,present ,12.59 ,50.40 ,
21/07/2021,20:30:01,19.95,-0.87,0.00,0.00,4.19,20.10 ,present ,12.59 ,50.40 ,
21/07/2021,20:40:00,19.66,-0.77,0.00,0.00,4.19,19.79 ,present ,12.59 ,49.80 ,
21/07/2021,20:50:01,19.40,-0.69,0.00,0.00,4.19,19.50 ,present ,12.59 ,50.40 ,
21/07/2021,21:00:01,19.12,-0.92,0.20,-0.14,4.19,19.40 ,present ,12.59 ,49.80 ,
21/07/2021,21:10:00,18.87,-0.81,0.00,0.00,4.19,19.40 ,present ,12.59 ,49.80 ,
21/07/2021,21:20:00,18.60,-0.77,0.00,0.00,4.19,19.10 ,present ,12.59 ,49.80 ,
21/07/2021,21:30:01,18.36,-0.62,0.00,0.00,4.19,19.00 ,present ,12.59 ,50.40 ,
21/07/2021,21:40:01,18.11,-0.91,0.00,0.00,4.19,18.70 ,present ,12.59 ,50.40 ,
